Day       Month     Year      Tmin(C)        Tmax(C)        Prcp(mm)       Et0(mm)        
2         4         1984      -1.11          0.56           0.00           0.57           
3         4         1984      -1.11          1.67           0.00           1.13           
4         4         1984      -5.00          6.67           0.00           2.40           
5         4         1984      -5.55          13.34          0.00           3.46           
6         4         1984      -1.67          15.56          0.00           3.61           
7         4         1984      3.33           14.45          0.00           2.92           
8         4         1984      2.78           14.45          0.00           3.07           
9         4         1984      3.33           6.67           0.00           0.68           
10        4         1984      5.00           11.11          0.00           1.59           
11        4         1984      4.45           15.00          0.00           2.86           
12        4         1984      2.22           13.89          0.00           3.34           
13        4         1984      0.56           13.34          0.00           3.10           
14        4         1984      2.78           13.89          0.00           3.21           
15        4         1984      1.11           14.45          0.00           3.39           
16        4         1984      -2.22          17.23          0.00           4.26           
17        4         1984      -2.22          19.45          0.00           4.74           
18        4         1984      0.56           14.45          0.00           3.07           
19        4         1984      -2.22          13.89          0.00           2.79           
20        4         1984      0.00           4.45           0.00           0.56           
21        4         1984      0.56           2.22           0.00           0.63           
22        4         1984      0.56           11.11          0.00           2.41           
23        4         1984      1.11           20.00          0.00           4.73           
24        4         1984      4.45           17.78          0.00           3.88           
25        4         1984      6.11           22.23          0.00           4.50           
26        4         1984      -2.22          12.78          0.00           3.30           
27        4         1984      -2.78          6.67           0.00           2.42           
28        4         1984      -4.44          8.34           0.00           2.33           
29        4         1984      -1.11          5.00           0.00           1.61           
30        4         1984      -3.89          12.22          0.00           3.16           
1         5         1984      4.45           11.67          0.00           1.73           
2         5         1984      5.00           12.22          0.00           1.84           
3         5         1984      6.11           18.34          0.00           3.86           
4         5         1984      3.89           16.67          0.00           3.97           
5         5         1984      6.11           16.67          0.00           2.93           
6         5         1984      6.11           16.11          0.00           3.32           
7         5         1984      0.56           11.67          0.00           3.03           
8         5         1984      1.11           19.45          0.00           4.95           
9         5         1984      0.00           27.23          0.00           6.54           
10        5         1984      8.34           26.67          0.00           6.05           
11        5         1984      8.34           23.89          0.00           5.47           
12        5         1984      11.67          30.56          0.00           6.77           
13        5         1984      11.67          24.45          0.00           5.33           
14        5         1984      10.56          23.34          0.00           5.08           
15        5         1984      13.89          28.34          0.00           5.93           
16        5         1984      15.56          26.11          0.00           5.15           
17        5         1984      13.34          17.23          0.00           1.84           
18        5         1984      10.56          24.45          0.00           4.88           
19        5         1984      7.78           24.45          0.00           5.13           
20        5         1984      5.56           28.89          0.00           6.84           
21        5         1984      11.11          23.34          0.00           4.75           
22        5         1984      7.78           21.67          1.00           4.94           
23        5         1984      5.00           27.78          0.00           6.66           
24        5         1984      7.78           25.56          2.00           5.95           
25        5         1984      7.78           17.78          1.00           3.02           
26        5         1984      7.22           20.00          5.00           3.67           
27        5         1984      6.11           21.11          0.00           5.15           
28        5         1984      3.89           15.56          0.00           3.46           
29        5         1984      2.22           22.78          0.00           5.80           
30        5         1984      6.11           28.34          0.00           6.79           
31        5         1984      8.89           34.45          2.00           7.84           
1         6         1984      8.34           21.11          0.00           4.56           
2         6         1984      3.33           22.23          0.00           5.68           
3         6         1984      8.34           23.34          3.00           4.99           
4         6         1984      11.11          25.56          0.00           5.87           
5         6         1984      12.22          28.34          0.00           5.44           
6         6         1984      10.00          25.00          0.00           5.26           
7         6         1984      10.56          23.89          0.00           4.84           
8         6         1984      5.56           26.11          4.00           6.16           
9         6         1984      10.00          21.67          0.00           4.69           
10        6         1984      4.45           22.23          1.00           5.38           
11        6         1984      14.45          25.00          20.00          4.00           
12        6         1984      13.34          22.23          3.96           3.08           
13        6         1984      15.56          26.11          0.00           4.26           
14        6         1984      17.23          28.34          0.00           5.72           
15        6         1984      15.56          28.89          8.00           5.95           
16        6         1984      13.89          28.34          12.00          6.01           
17        6         1984      13.34          25.00          0.00           5.61           
18        6         1984      11.11          25.56          0.00           5.71           
19        6         1984      11.67          27.78          0.00           6.24           
20        6         1984      14.45          28.89          0.00           5.95           
21        6         1984      17.23          31.67          0.00           6.92           
22        6         1984      18.05          31.11          3.20           6.35           
23        6         1984      14.97          25.68          0.00           5.41           
24        6         1984      11.92          28.75          0.00           6.30           
25        6         1984      13.88          31.91          0.00           6.73           
26        6         1984      14.02          33.58          0.00           7.47           
27        6         1984      12.75          30.56          0.00           6.63           
28        6         1984      14.45          33.34          0.00           7.68           
29        6         1984      13.34          29.14          0.00           6.58           
30        6         1984      15.53          30.80          0.00           6.44           
1         7         1984      15.28          20.52          2.73           2.48           
2         7         1984      13.61          31.49          0.00           6.96           
3         7         1984      15.56          30.66          6.03           4.78           
4         7         1984      15.56          26.67          0.00           5.08           
5         7         1984      15.00          33.89          0.00           7.74           
6         7         1984      16.67          27.23          0.00           5.72           
7         7         1984      15.56          31.67          0.00           6.34           
8         7         1984      17.23          37.23          0.00           8.19           
9         7         1984      17.78          35.56          0.00           7.63           
10        7         1984      14.45          29.45          0.00           6.23           
11        7         1984      10.56          29.45          0.00           6.91           
12        7         1984      14.45          35.56          0.00           8.01           
13        7         1984      20.00          36.12          0.00           7.71           
14        7         1984      17.23          32.78          0.00           6.74           
15        7         1984      17.23          28.34          0.00           4.77           
16        7         1984      14.45          33.34          1.00           7.23           
17        7         1984      11.67          32.23          0.00           7.47           
18        7         1984      12.78          36.12          0.00           8.19           
19        7         1984      12.78          37.78          0.00           8.84           
20        7         1984      18.34          33.34          0.00           6.45           
21        7         1984      18.34          37.78          0.00           7.03           
22        7         1984      17.23          38.34          0.00           8.52           
23        7         1984      15.00          35.00          0.00           7.73           
24        7         1984      17.78          31.67          0.00           6.33           
25        7         1984      15.56          32.23          0.00           6.05           
26        7         1984      12.78          26.67          0.00           5.49           
27        7         1984      10.00          29.45          0.00           6.57           
28        7         1984      10.56          30.00          0.00           6.58           
29        7         1984      14.45          30.56          0.00           6.11           
30        7         1984      15.56          33.34          0.00           6.93           
31        7         1984      18.89          30.00          0.00           4.76           
1         8         1984      18.34          27.78          7.00           3.85           
2         8         1984      18.34          28.34          0.00           3.64           
3         8         1984      13.89          36.67          0.00           7.87           
4         8         1984      15.56          34.45          0.00           7.29           
5         8         1984      15.00          36.67          0.00           8.04           
6         8         1984      15.56          36.67          3.00           7.28           
7         8         1984      19.45          33.89          1.00           6.27           
8         8         1984      15.00          35.56          0.00           7.60           
9         8         1984      13.89          31.67          0.00           6.23           
10        8         1984      12.22          33.34          0.00           7.22           
11        8         1984      11.67          32.78          0.00           7.08           
12        8         1984      12.78          33.34          0.00           7.04           
13        8         1984      14.45          33.34          0.00           6.83           
14        8         1984      15.56          36.12          0.00           7.32           
15        8         1984      15.56          36.12          0.00           7.05           
16        8         1984      14.45          36.67          0.00           7.68           
17        8         1984      17.78          33.34          0.00           6.28           
18        8         1984      16.67          31.67          0.00           5.72           
19        8         1984      13.34          31.67          0.00           6.33           
20        8         1984      18.89          31.11          0.00           4.43           
21        8         1984      15.00          29.45          0.00           5.20           
22        8         1984      12.22          30.00          0.00           6.03           
23        8         1984      14.45          31.11          0.00           5.74           
24        8         1984      16.67          32.78          0.00           5.68           
25        8         1984      16.11          33.34          1.00           6.46           
26        8         1984      15.56          33.89          0.00           6.58           
27        8         1984      15.56          36.67          0.00           7.45           
28        8         1984      15.56          38.34          0.00           7.57           
29        8         1984      13.89          37.23          0.00           7.68           
30        8         1984      12.78          30.56          0.00           5.97           
31        8         1984      11.67          37.78          0.00           7.22           
1         9         1984      13.89          27.78          1.00           3.87           
2         9         1984      8.89           28.34          0.00           5.76           
3         9         1984      9.45           32.23          0.00           6.59           
4         9         1984      9.45           27.78          0.00           5.40           
5         9         1984      9.45           31.11          0.00           6.20           
6         9         1984      8.34           37.78          0.00           8.18           
7         9         1984      13.34          20.00          0.00           2.35           
8         9         1984      6.67           27.78          0.00           5.58           
9         9         1984      9.45           30.00          0.00           5.89           
10        9         1984      9.45           31.67          0.00           6.26           
11        9         1984      13.34          18.34          0.00           1.27           
12        9         1984      9.45           35.00          0.00           6.92           
13        9         1984      12.78          22.78          4.00           2.85           
14        9         1984      10.00          13.34          0.00           0.98           
15        9         1984      7.22           13.34          0.00           1.57           
16        9         1984      4.45           22.78          0.00           4.17           
17        9         1984      6.67           30.56          0.00           6.06           
18        9         1984      7.78           33.89          0.00           6.80           
19        9         1984      5.56           34.45          0.00           7.13           
20        9         1984      7.78           32.78          0.00           6.44           
21        9         1984      12.78          32.23          1.00           5.59           
22        9         1984      11.67          23.34          0.00           3.70           
23        9         1984      2.78           29.45          0.00           5.74           
24        9         1984      1.11           10.00          0.00           1.81           
25        9         1984      0.56           13.34          0.00           2.70           
26        9         1984      2.22           13.34          0.00           2.43           
27        9         1984      -0.55          14.45          0.00           2.77           
28        9         1984      -0.55          5.56           0.00           1.18           
29        9         1984      -5.00          12.78          0.00           2.82           
30        9         1984      -8.89          21.11          0.00           4.69           
1         10        1984      -1.11          22.23          0.00           4.26           
2         10        1984      3.89           27.78          0.00           5.20           
3         10        1984      3.33           25.56          6.00           4.50           
4         10        1984      11.67          15.00          17.00          0.77           
5         10        1984      10.00          14.45          11.00          1.07           
6         10        1984      7.78           18.34          1.00           2.38           
7         10        1984      6.11           21.67          0.00           3.53           
8         10        1984      5.00           20.00          0.00           3.19           
9         10        1984      7.78           17.23          0.00           2.15           
10        10        1984      11.11          21.67          0.00           2.69           
11        10        1984      11.67          23.89          9.00           3.31           
12        10        1984      12.78          24.45          0.00           3.30           
13        10        1984      8.89           22.78          0.00           3.20           
14        10        1984      2.22           10.56          0.00           1.12           
15        10        1984      0.56           11.67          0.00           1.99           
16        10        1984      -2.22          6.67           0.00           1.32           
17        10        1984      -2.78          11.11          0.00           2.08           
18        10        1984      -1.11          5.00           0.00           0.87           
19        10        1984      -2.22          10.56          0.00           1.93           
20        10        1984      -2.22          7.78           0.00           1.49           
21        10        1984      -1.11          1.67           0.00           0.46           
22        10        1984      -2.22          5.56           0.00           1.13           
23        10        1984      -1.11          7.78           0.00           1.30           
24        10        1984      1.11           6.11           0.00           0.76           
25        10        1984      -0.55          13.89          0.00           2.19           
26        10        1984      -3.89          20.56          0.00           3.71           
27        10        1984      0.00           12.78          0.00           2.00           
28        10        1984      -2.78          13.34          0.00           2.31           
29        10        1984      -4.44          21.67          0.00           3.93           
30        10        1984      -2.22          3.89           0.00           0.93           
31        10        1984      -2.61          12.61          0.00           2.06           
1         11        1984      -7.24          5.57           0.00           1.46           
2         11        1984      -4.26          17.43          0.00           3.02           
3         11        1984      1.68           20.54          0.00           3.11           
4         11        1984      -1.86          13.70          0.00           2.21           
5         11        1984      -3.33          13.70          0.00           2.30           
6         11        1984      -4.64          10.19          0.00           1.81           
7         11        1984      0.94           19.26          0.00           2.87           
8         11        1984      1.10           13.15          0.00           1.82           
9         11        1984      -2.24          11.47          0.00           1.81           
10        11        1984      -5.38          6.85           0.00           1.42           
11        11        1984      -4.81          12.60          0.00           2.15           
12        11        1984      -3.88          14.06          0.00           2.31           
13        11        1984      -0.92          18.36          0.00           2.79           
14        11        1984      1.11           14.45          0.00           1.97           
15        11        1984      -7.22          9.45           0.00           1.81           
16        11        1984      -10.00         11.11          0.00           2.21           
17        11        1984      -4.44          10.00          0.00           1.70           
18        11        1984      -8.89          8.89           0.00           1.81           
19        11        1984      -10.00         11.11          0.00           2.17           
20        11        1984      -10.55         8.34           0.00           1.81           
21        11        1984      -8.89          15.56          0.00           2.79           
22        11        1984      -7.78          7.78           0.00           1.61           
23        11        1984      -10.00         16.67          0.00           3.05           
24        11        1984      -3.33          12.22          0.00           1.94           
25        11        1984      1.11           6.67           0.00           0.84           
26        11        1984      -3.89          0.56           0.00           0.57           
27        11        1984      -10.00         1.67           0.00           0.99           
28        11        1984      -9.44          12.22          0.00           2.28           
29        11        1984      -5.00          9.45           0.00           1.58           
30        11        1984      -7.78          8.34           0.00           1.60           
1         12        1984      -8.89          5.56           0.00           1.35           
2         12        1984      -13.89         0.56           0.00           1.04           
3         12        1984      -15.55         3.33           0.00           1.39           
4         12        1984      -10.55         -0.55          0.00           0.79           
5         12        1984      -14.44         1.11           0.00           1.13           
6         12        1984      -15.00         16.11          0.00           3.18           
7         12        1984      -8.89          21.11          0.00           3.74           
8         12        1984      -5.55          17.78          0.00           2.89           
9         12        1984      -6.11          15.00          0.00           2.42           
10        12        1984      -8.33          15.56          0.00           2.69           
11        12        1984      -0.55          12.22          0.00           1.69           
12        12        1984      -7.78          -0.55          0.00           0.65           
13        12        1984      -8.33          -5.55          0.00           0.28           
14        12        1984      -11.11         -2.22          0.00           0.69           
15        12        1984      -6.67          2.22           0.00           0.85           
16        12        1984      -9.44          3.33           0.00           1.08           
17        12        1984      -17.22         -6.11          0.00           0.62           
18        12        1984      -17.22         -5.55          0.00           0.68           
19        12        1984      -17.22         3.33           0.00           1.45           
20        12        1984      -12.78         -3.33          0.00           0.67           
21        12        1984      -12.78         3.33           0.00           1.24           
22        12        1984      -12.22         4.45           0.00           1.33           
23        12        1984      -10.00         6.11           0.00           1.41           
24        12        1984      -17.78         -10.55         0.00           0.38           
25        12        1984      -17.78         1.11           0.00           1.24           
26        12        1984      -13.33         8.89           0.00           1.98           
27        12        1984      -7.22          4.45           0.00           1.14           
28        12        1984      -5.55          10.56          0.00           1.76           
29        12        1984      -11.11         -2.22          0.00           0.67           
30        12        1984      -9.44          -1.11          0.00           0.72           
31        12        1984      -12.78         -6.77          0.00           0.39           
1         1         1985      -14.44         -5.00          0.00           0.61           
2         1         1985      -13.33         0.56           0.00           1.04           
3         1         1985      -7.78          5.00           0.00           1.23           
4         1         1985      -3.33          6.67           0.00           1.11           
5         1         1985      -7.22          10.56          0.00           1.85           
6         1         1985      -2.78          6.67           0.00           1.07           
7         1         1985      -5.55          6.11           0.00           1.22           
8         1         1985      -8.89          -1.67          0.00           0.66           
9         1         1985      -18.89         -8.33          0.00           0.56           
10        1         1985      -13.33         -3.89          0.00           0.67           
11        1         1985      -26.67         -10.00         0.00           0.63           
12        1         1985      -25.56         -2.22          0.00           1.16           
13        1         1985      -13.33         3.33           0.00           1.32           
14        1         1985      -10.55         2.78           0.00           1.14           
15        1         1985      -14.44         5.00           0.00           1.59           
16        1         1985      -3.89          2.78           0.00           0.79           
17        1         1985      -6.11          8.34           0.00           1.56           
18        1         1985      -0.55          6.67           0.00           0.99           
19        1         1985      -18.89         0.00           0.00           1.22           
20        1         1985      -25.56         -7.78          0.00           0.77           
21        1         1985      -13.89         -6.11          0.00           0.56           
22        1         1985      -14.44         -7.22          0.00           0.51           
23        1         1985      -14.44         4.45           0.00           1.54           
24        1         1985      -3.89          7.22           0.00           1.34           
25        1         1985      -5.00          2.78           0.00           0.90           
26        1         1985      -7.22          5.00           0.00           1.28           
27        1         1985      -7.78          2.78           0.00           1.08           
28        1         1985      -6.67          6.11           0.00           1.40           
29        1         1985      -12.78         2.22           0.00           1.23           
30        1         1985      -24.45         -13.33         0.00           0.46           
31        1         1985      -26.11         -10.00         0.00           0.68           
1         2         1985      -26.67         -13.89         0.00           0.49           
2         2         1985      -25.56         -4.44          0.00           1.06           
3         2         1985      -20.56         -8.89          0.00           0.64           
4         2         1985      -26.67         -12.22         0.00           0.58           
5         2         1985      -27.78         -4.44          0.00           1.11           
6         2         1985      -20.00         -3.33          0.00           1.05           
7         2         1985      -23.33         -6.11          0.00           0.91           
8         2         1985      -13.89         0.56           0.00           1.24           
9         2         1985      -10.55         -3.33          0.00           0.68           
10        2         1985      -19.45         -4.44          0.00           0.95           
11        2         1985      -15.55         3.89           0.00           1.68           
12        2         1985      -13.89         7.22           0.00           2.02           
13        2         1985      -3.89          3.33           0.00           1.01           
14        2         1985      -7.78          4.45           0.00           1.46           
15        2         1985      -7.22          12.78          0.00           2.54           
16        2         1985      -2.22          5.56           0.00           1.30           
17        2         1985      -1.67          6.67           0.00           1.39           
18        2         1985      -4.44          6.11           0.00           1.52           
19        2         1985      -2.22          13.89          0.00           2.52           
20        2         1985      0.00           17.78          0.00           3.02           
21        2         1985      -3.33          7.78           0.00           1.72           
22        2         1985      -4.44          8.34           0.00           1.70           
23        2         1985      -5.00          3.89           0.00           1.17           
24        2         1985      -5.55          12.22          0.00           2.55           
25        2         1985      -4.44          13.89          0.00           2.72           
26        2         1985      -5.00          5.56           0.00           1.63           
27        2         1985      -7.78          6.11           0.00           1.75           
28        2         1985      -4.44          13.89          0.00           2.65           
1         3         1985      -3.89          14.45          0.00           2.89           
2         3         1985      -0.55          8.34           0.00           1.30           
3         3         1985      -10.00         12.78          0.00           2.73           
4         3         1985      -10.55         0.56           0.00           1.37           
5         3         1985      -12.78         7.22           0.00           2.26           
6         3         1985      -0.55          20.56          0.00           3.81           
7         3         1985      -2.78          14.45          0.00           2.92           
8         3         1985      -6.11          13.34          0.00           2.90           
9         3         1985      -3.33          17.78          0.00           3.53           
10        3         1985      -4.44          18.89          0.00           3.74           
11        3         1985      -2.22          8.89           0.00           1.88           
12        3         1985      -1.67          5.56           0.00           1.10           
13        3         1985      -3.33          10.56          0.00           2.48           
14        3         1985      -6.11          14.45          0.00           3.26           
15        3         1985      -4.44          18.89          0.00           4.01           
16        3         1985      -3.33          12.22          0.00           2.79           
17        3         1985      -6.11          20.56          0.00           4.54           
18        3         1985      -3.33          21.11          0.00           4.45           
19        3         1985      0.00           17.23          0.00           3.49           
20        3         1985      -3.33          16.67          0.00           3.62           
21        3         1985      -4.44          16.11          0.00           3.59           
22        3         1985      -3.89          7.22           0.00           1.97           
23        3         1985      -3.33          11.67          0.00           2.70           
24        3         1985      -5.00          17.23          0.00           3.93           
25        3         1985      1.67           23.89          0.00           4.93           
26        3         1985      3.33           24.45          0.00           4.83           
27        3         1985      -4.44          21.11          0.00           4.48           
28        3         1985      2.22           12.78          0.00           2.20           
29        3         1985      -4.44          2.22           0.00           1.13           
30        3         1985      -11.11         1.11           0.00           1.55           
31        3         1985      -11.67         11.11          0.00           3.03           
1         4         1985      -1.67          16.11          0.00           3.58           
2         4         1985      0.56           23.34          0.00           5.08           
3         4         1985      0.56           25.00          0.00           5.45           
4         4         1985      -0.55          10.00          0.00           1.89           
5         4         1985      -2.78          10.56          0.00           2.71           
6         4         1985      -3.89          10.00          0.00           2.35           
7         4         1985      -5.55          12.22          0.00           3.16           
8         4         1985      -6.67          11.11          0.00           3.09           
9         4         1985      -1.11          12.78          0.00           2.53           
10        4         1985      -1.67          24.45          0.00           5.72           
11        4         1985      1.67           27.23          0.00           6.17           
12        4         1985      6.11           21.11          0.00           4.00           
13        4         1985      1.11           20.56          0.00           4.57           
14        4         1985      -1.11          26.67          0.00           6.33           
15        4         1985      1.11           30.00          0.00           7.08           
16        4         1985      2.22           30.00          0.00           6.72           
17        4         1985      5.56           30.00          0.00           6.42           
18        4         1985      5.00           28.89          0.00           6.09           
19        4         1985      5.00           19.45          0.00           3.64           
20        4         1985      0.56           24.45          0.00           5.55           
21        4         1985      1.67           20.56          0.00           4.38           
22        4         1985      6.67           17.23          0.00           3.15           
23        4         1985      1.67           18.34          0.00           4.08           
24        4         1985      -2.22          17.78          0.00           4.44           
25        4         1985      3.89           8.34           0.00           1.20           
26        4         1985      1.11           5.56           0.00           0.82           
27        4         1985      -1.11          20.56          0.00           5.09           
28        4         1985      4.45           23.89          0.00           5.33           
29        4         1985      10.00          16.11          0.00           1.71           
30        4         1985      9.45           16.11          0.00           2.11           
1         5         1985      7.22           22.78          0.00           5.15           
2         5         1985      5.00           23.89          0.00           5.53           
3         5         1985      9.45           26.11          0.00           5.66           
4         5         1985      11.67          28.89          0.00           5.78           
5         5         1985      10.56          25.56          0.00           5.23           
6         5         1985      8.34           19.45          0.00           3.64           
7         5         1985      8.34           22.23          0.00           4.25           
8         5         1985      10.00          25.00          0.00           5.45           
9         5         1985      12.78          28.89          0.00           5.86           
10        5         1985      13.89          29.45          0.00           5.89           
11        5         1985      7.22           18.34          0.00           3.17           
12        5         1985      3.33           16.11          0.00           3.13           
13        5         1985      4.45           9.45           0.00           0.75           
14        5         1985      5.56           17.78          0.00           4.21           
15        5         1985      2.22           21.67          0.00           5.48           
16        5         1985      3.33           22.23          0.00           5.39           
17        5         1985      7.22           20.56          0.00           4.49           
18        5         1985      5.00           21.67          0.00           5.04           
19        5         1985      10.56          23.34          0.00           5.26           
20        5         1985      9.45           21.11          0.00           4.35           
21        5         1985      6.67           22.23          0.00           5.06           
22        5         1985      6.11           25.00          0.00           5.86           
23        5         1985      8.89           26.11          0.00           5.41           
24        5         1985      8.89           28.34          0.00           6.65           
25        5         1985      8.34           31.67          0.00           7.29           
26        5         1985      11.67          31.11          3.42           6.61           
27        5         1985      11.67          22.23          0.00           3.80           
28        5         1985      12.22          28.34          0.00           6.22           
29        5         1985      13.34          29.45          3.98           6.30           
30        5         1985      7.22           26.11          0.00           6.14           
31        5         1985      6.67           25.00          0.00           6.01           
1         6         1985      7.78           26.67          0.00           6.40           
2         6         1985      9.45           25.56          0.00           5.94           
3         6         1985      10.56          20.00          3.09           3.21           
4         6         1985      11.11          15.56          2.93           1.74           
5         6         1985      11.67          18.89          0.00           2.90           
6         6         1985      14.45          32.23          0.00           7.12           
7         6         1985      14.45          34.45          0.00           8.01           
8         6         1985      15.00          39.45          5.76           9.28           
9         6         1985      14.45          25.00          0.00           5.26           
10        6         1985      9.45           23.89          0.00           4.07           
11        6         1985      5.56           20.56          0.00           4.77           
12        6         1985      5.00           22.23          0.00           5.65           
13        6         1985      6.67           32.23          0.00           7.67           
14        6         1985      12.22          28.89          0.00           6.51           
15        6         1985      10.00          33.34          0.00           7.97           
16        6         1985      13.89          33.89          0.00           7.91           
17        6         1985      11.67          27.23          0.00           5.77           
18        6         1985      7.22           24.45          0.00           6.00           
19        6         1985      4.45           28.89          0.00           7.29           
20        6         1985      10.00          38.34          0.00           9.05           
21        6         1985      7.78           27.23          0.00           6.18           
22        6         1985      5.00           34.45          0.00           8.81           
23        6         1985      16.11          38.34          0.00           8.99           
24        6         1985      14.45          36.67          0.00           8.32           
25        6         1985      12.22          27.78          0.00           5.76           
26        6         1985      6.11           18.34          0.00           3.52           
27        6         1985      3.89           27.23          0.00           6.92           
28        6         1985      4.45           31.67          0.00           8.07           
29        6         1985      9.45           33.89          0.00           7.94           
30        6         1985      13.89          31.67          0.00           6.84           
1         7         1985      14.45          29.45          0.00           6.51           
2         7         1985      13.89          31.11          0.00           7.01           
3         7         1985      11.67          36.67          0.00           8.59           
4         7         1985      13.34          35.00          0.00           8.19           
5         7         1985      12.22          34.45          0.00           8.14           
6         7         1985      12.78          37.23          0.00           8.70           
7         7         1985      16.11          40.01          0.00           9.02           
8         7         1985      21.67          40.01          0.00           7.73           
9         7         1985      17.23          33.89          0.00           6.87           
10        7         1985      13.89          37.23          0.00           7.51           
11        7         1985      12.78          40.01          0.00           9.20           
12        7         1985      20.00          37.23          0.00           7.57           
13        7         1985      17.78          35.56          0.00           7.67           
14        7         1985      16.67          36.12          1.00           7.17           
15        7         1985      15.00          30.56          0.00           6.36           
16        7         1985      16.11          33.89          0.00           7.24           
17        7         1985      20.00          37.78          0.00           7.68           
18        7         1985      20.00          31.11          0.00           5.20           
19        7         1985      18.34          28.34          6.00           4.90           
20        7         1985      16.67          24.45          36.00          3.22           
21        7         1985      16.67          28.34          0.00           4.50           
22        7         1985      15.56          28.89          0.00           5.18           
23        7         1985      16.67          29.45          8.00           5.64           
24        7         1985      16.67          28.89          0.00           5.89           
25        7         1985      15.00          30.00          0.00           6.31           
26        7         1985      14.45          31.67          0.00           6.69           
27        7         1985      11.67          32.23          0.00           7.14           
28        7         1985      16.67          30.56          0.00           5.84           
29        7         1985      16.67          21.11          26.00          1.67           
30        7         1985      17.23          26.11          1.00           3.91           
31        7         1985      16.67          23.34          12.00          3.14           
1         8         1985      16.11          22.23          0.00           2.67           
2         8         1985      18.34          27.23          0.00           4.00           
3         8         1985      17.78          31.67          0.00           6.02           
4         8         1985      13.89          31.67          0.00           6.63           
5         8         1985      15.56          34.45          0.00           7.07           
6         8         1985      13.89          30.56          0.00           6.29           
7         8         1985      16.11          32.23          0.00           6.26           
8         8         1985      17.23          34.45          0.00           7.10           
9         8         1985      8.89           23.89          0.00           4.65           
